DATAFLOW,FREQ,REPORTING_TYPE,SERIES,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,OCCUPATION,CUST_BREAKDOWN,COMPOSITE_BREAKDOWN,DISABILITY_STATUS,ACTIVITY,PRODUCT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,UNIT_MEASURE,BASE_PER,NATURE,TIME_DETAIL,COMMENT_OBS,TIME_COVERAGE,UPPER_BOUND,LOWER_BOUND,SOURCE_DETAIL,COMMENT_TS,GEO_INFO_URL,GEO_INFO_TYPE,CUST_BREAKDOWN_LB,DATA_LAST_UPDATE
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2002,18.65,X,0,PT,,E,2002,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2003,18.65,X,0,PT,,E,2003,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2004,18.65,X,0,PT,,E,2004,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2005,18.65,X,0,PT,,E,2005,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2006,18.65,X,0,PT,,E,2006,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2007,18.65,X,0,PT,,E,2007,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2008,18.65,X,0,PT,,E,2008,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2009,18.65,X,0,PT,,E,2009,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2010,18.65,X,0,PT,,E,2010,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2011,18.65,X,0,PT,,E,2011,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2012,18.66,X,0,PT,,E,2012,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2013,18.66,X,0,PT,,E,2013,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2014,18.66,X,0,PT,,E,2014,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2015,18.66,X,0,PT,,E,2015,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2016,18.66,X,0,PT,,E,2016,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2017,18.66,X,0,PT,,E,2017,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2018,18.66,X,0,PT,,E,2018,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2019,18.66,X,0,PT,,E,2019,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2020,18.66,X,0,PT,,E,2020,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2021,18.66,X,0,PT,,E,2021,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2022,18.66,X,0,PT,,E,2022,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2023,18.66,X,0,PT,,E,2023,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,NR,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2024,18.66,X,0,PT,,E,2024,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2000,49.96,X,0,PT,,E,2000,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2001,49.96,X,0,PT,,E,2001,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2002,49.96,X,0,PT,,E,2002,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2003,49.96,X,0,PT,,E,2003,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2004,49.96,X,0,PT,,E,2004,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2005,50,X,0,PT,,E,2005,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2006,50.05,X,0,PT,,E,2006,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2007,50.1,X,0,PT,,E,2007,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2008,50.15,X,0,PT,,E,2008,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2009,50.2,X,0,PT,,E,2009,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2010,50.25,X,0,PT,,E,2010,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2011,50.29,X,0,PT,,E,2011,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2012,50.34,X,0,PT,,E,2012,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2013,50.39,X,0,PT,,E,2013,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2014,50.44,X,0,PT,,E,2014,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2015,50.49,X,0,PT,,E,2015,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2016,50.54,X,0,PT,,E,2016,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2017,50.59,X,0,PT,,E,2017,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2018,50.63,X,0,PT,,E,2018,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2019,50.68,X,0,PT,,E,2019,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2020,50.73,X,0,PT,,E,2020,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2021,50.78,X,0,PT,,E,2021,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2022,50.83,X,0,PT,,E,2022,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2023,50.88,X,0,PT,,E,2023,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2024,50.88,X,0,PT,,E,2024,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2000,82.47,X,0,PT,,E,2000,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2001,82.47,X,0,PT,,E,2001,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2002,82.47,X,0,PT,,E,2002,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2003,82.47,X,0,PT,,E,2003,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2004,82.47,X,0,PT,,E,2004,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2005,82.81,X,0,PT,,E,2005,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2006,83.15,X,0,PT,,E,2006,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2007,83.49,X,0,PT,,E,2007,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2008,83.83,X,0,PT,,E,2008,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2009,84.17,X,0,PT,,E,2009,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2010,84.52,X,0,PT,,E,2010,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2011,84.86,X,0,PT,,E,2011,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2012,85.2,X,0,PT,,E,2012,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2013,85.54,X,0,PT,,E,2013,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2014,86.39,X,0,PT,,E,2014,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2015,87.24,X,0,PT,,E,2015,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2016,88.1,X,0,PT,,E,2016,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2017,88.97,X,0,PT,,E,2017,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2018,89.84,X,0,PT,,E,2018,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2019,90.71,X,0,PT,,E,2019,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2020,91.43,X,0,PT,,E,2020,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2021,91.79,X,0,PT,,E,2021,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2022,91.96,X,0,PT,,E,2022,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2023,91.96,X,0,PT,,E,2023,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_T,_T,_T,_T,_T,2024,91.96,X,0,PT,,E,2024,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2000,27.15,X,0,PT,,E,2000,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2001,27.15,X,0,PT,,E,2001,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2002,27.15,X,0,PT,,E,2002,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2003,27.14,X,0,PT,,E,2003,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2004,27.13,X,0,PT,,E,2004,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2005,27.13,X,0,PT,,E,2005,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2006,27.12,X,0,PT,,E,2006,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2007,27.11,X,0,PT,,E,2007,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2008,27.1,X,0,PT,,E,2008,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2009,27.1,X,0,PT,,E,2009,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2010,27.09,X,0,PT,,E,2010,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2011,27.08,X,0,PT,,E,2011,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2012,27.08,X,0,PT,,E,2012,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2013,27.07,X,0,PT,,E,2013,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2014,27.06,X,0,PT,,E,2014,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2015,27.06,X,0,PT,,E,2015,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
SPC:DF_SDG(4.3),A,G,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_T,_T,_T,_T,_T,2016,27.05,X,0,PT,,E,2016,,,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",,,,,2025-09-16T00:00:00
